YMD,T0000,T0015,T0030,T0045,T0100,T0115,T0130,T0145,T0200,T0215,T0230,T0245,T0300,T0315,T0330,T0345,T0400,T0415,T0430,T0445,T0500,T0515,T0530,T0545,T0600,T0615,T0630,T0645,T0700,T0715,T0730,T0745,T0800,T0815,T0830,T0845,T0900,T0915,T0930,T0945,T1000,T1015,T1030,T1045,T1100,T1115,T1130,T1145,T1200,T1215,T1230,T1245,T1300,T1315,T1330,T1345,T1400,T1415,T1430,T1445,T1500,T1515,T1530,T1545,T1600,T1615,T1630,T1645,T1700,T1715,T1730,T1745,T1800,T1815,T1830,T1845,T1900,T1915,T1930,T1945,T2000,T2015,T2030,T2045,T2100,T2115,T2130,T2145,T2200,T2215,T2230,T2245,T2300,T2315,T2330,T2345
2009-03-07,3911.654464,3854.461984,3814.986976,3785.106208,3732.963232,3707.742592,3686.812,3659.054176,3630.402304,3610.03936,3594.45136,3564.87856,3547.672,3515.552512,3485.302624,3469.615744,3453.099328,3435.794464,3426.48928,3412.655104,3403.23136,3422.087968,3413.075776,3414.978688,3407.652544,3434.287648,3421.192,3448.946368,3524.03968,3618.874816,3812.868928,4106.269408,4615.264384,5229.13504,5397.71824,5511.657856,5592.797055999999,5632.870911999999,5690.745183999999,5741.887167999999,5813.227167999999,5880.889408,5911.71904,5911.690431999999,5904.30688,5892.843424,5757.878559999999,5477.023743999999,4861.669887999999,4328.694976,4304.759679999999,4288.505824,4356.94192,4483.785664,4910.3495680000005,5321.710048,5417.443743999999,5516.986048,5545.042624,5571.305824,5600.449408,5640.092032,5672.658399999999,5710.510431999999,5751.22096,5803.188447999999,5807.290912,5818.049248,5745.102784000001,5718.923104,5453.089888,5219.553472,5076.730431999999,5080.124223999999,5247.035296,5424.925984,5470.854976,5497.024863999999,5457.426688,5411.869408,5370.927328,5346.907647999999,5336.180799999999,5310.3184,5246.424544,5196.688768,5096.1086080000005,5017.896736000001,4916.657056,4816.980159999999,4699.829728,4568.09824,4401.704704,4203.366208,4046.485024,3915.948928
2009-03-08,3788.139328,3696.428608,3641.371072,3584.436736,3518.465824,3495.700672,3452.853664,3423.63952,3384.045664,3346.158208,3334.682464,3300.45808,3282.002752,3253.714624,3233.689408,3212.26864,3181.167328,3170.826976,3165.752032,3148.038688,3144.475456,3125.445856,3115.96864,3117.515104,3107.902432,3102.745504,3085.706368,3076.372672,3104.133952,3123.587776,3209.294464,3348.656128,3681.526336,3936.143584,4117.572832,4216.017376,4264.216576,4332.369088,4380.267808,4440.229888,4504.8582400000005,4558.69984,4603.034176,4637.744704,4661.628927999999,4688.718879999999,4626.091552,4480.443424,4085.57968,3785.643712,3756.390112,3740.323744,3749.35984,3798.79984,3997.228288,4201.246528,4267.200159999999,4307.480320000001,4317.522304,4320.6016,4339.175776,4383.226528,4433.997856,4480.328608,4535.637856,4601.391232,4654.293471999999,4666.630912,4678.88032,4695.604864,4589.785983999999,4491.722944,4425.428608,4383.64144,4479.174975999999,4561.443904,4577.930272,4553.5216,4537.387168,4505.228128,4471.285983999999,4486.347808,4475.11888,4449.671391999999,4396.989568,4414.76032,4360.146688,4299.267808,4209.177856,4114.9216,4023.214816,3899.298688,3720.905056,3596.451232,3475.2955839999995,3358.383904
2009-03-09,3263.2408,3196.566976,3152.66944,3110.78992,3067.813984,3039.28768,2999.888128,2982.680992,2952.822304,2933.887648,2900.78128,2891.805664,2866.185856,2846.368288,2838.873952,2831.544064,2814.189088,2802.966496,2801.535424,2809.06,2812.907008,2823.472384,2839.18864,2858.294656,2875.352992,2937.388288,2978.203072,3074.673952,3209.053984,3380.04112,3644.916736,4060.565056,4780.831072,5429.129248,5720.871712,5864.963584,5934.0016,6034.890112,6084.190048,6137.707648,6161.223424,6215.701599999999,6236.709568,6262.745824,6261.67984,6255.65968,6140.577856,5829.668608,5146.295776,4535.164863999999,4500.0905920000005,4482.73936,4593.112192,4764.028288,5255.661279999999,5737.874176,5887.25872,5989.824544,6024.57904,6046.047328,6068.2216,6100.674496,6135.43984,6163.405024,6195.652192,6243.104224,6241.123744,6214.866208,6110.274016,6012.412672,5606.78032,5316.933472,5265.272991999999,5274.462304,5582.803263999999,5884.24,6062.50144,6120.630592,6116.767167999999,6098.0416,6038.988447999999,6026.38048,5986.021119999999,5941.795936,5875.265344,5780.351871999999,5692.683424,5588.847808,5453.322784,5304.612832,5161.898079999999,4939.045024,4765.022944,4531.545664,4351.1608,4187.6424640000005
2009-03-10,4046.420512,3941.08864,3875.333632,3826.713664,3758.36176,3728.49136,3696.171712,3671.564896,3628.460512,3601.079488,3580.686688,3567.771232,3559.2692799999995,3529.687648,3515.761792,3497.809888,3483.554464,3475.925824,3464.171872,3459.502432,3456.964384,3468.66064,3451.685536,3475.096768,3474.397696,3523.189408,3552.276928,3618.576256,3703.578688,3841.270432,4068.369568,4400.495776,5071.812352,5728.987168,5951.816416,6074.05984,6150.324063999999,6186.1192,6229.921984,6277.950112,6307.275615999999,6345.485344,6389.03968,6396.872031999999,6383.487808,6366.317056,6223.254016,5854.089568,5199.074656,4603.001920000001,4580.675296,4579.01872,4694.604064,4881.467968,5386.807167999999,5897.18128,6027.103263999999,6149.845984,6163.168288,6185.19952,6193.269088,6246.961984,6291.660159999999,6311.56,6356.831391999999,6391.994656,6398.307808,6384.970431999999,6291.535935999999,6138.186207999999,5820.047488,5531.793952,5475.88192,5485.165983999999,5761.51888,6005.82064,6125.25904,6199.068447999999,6157.499679999999,6113.807968,6074.71984,6061.943584,6046.329088,5975.594656,5907.090112,5823.690592,5718.193792,5598.52384,5461.603743999999,5333.24032,5184.016095999999,4983.3208,4785.167008,4567.307488,4387.882143999999,4221.089248
2009-03-11,4061.607616,3983.45824,3912.74992,3862.443232,3813.706336,3766.92928,3733.678048,3706.89952,3668.082304,3639.956128,3615.690592,3593.56192,3580.684864,3561.236416,3542.966848,3519.783712,3502.786048,3495.055456,3483.55984,3483.041152,3475.636768,3481.21888,3485.703232,3501.557056,3502.578688,3544.223872,3558.136768,3636.428608,3732.594496,3861.275584,4104.222784,4447.825983999999,5133.427168,5776.922464,5969.913471999999,6107.045343999999,6147.411712,6223.962784,6259.6816,6313.06,6340.021984,6365.84032,6393.044704,6401.662144,6410.336896,6394.274656,6233.064544,5903.508927999999,5143.63984,4615.375456,4588.815136,4591.86112,4714.974016,4888.237216,5447.56192,5912.130592,6058.283584,6168.523743999999,6212.017215999999,6228.946528,6254.304064,6309.167488,6334.82176,6377.60128,6406.154656,6448.062784,6451.134975999999,6440.400159999999,6345.774495999999,6221.423584,5849.715616,5535.131391999999,5484.486688,5524.422784,5769.202144,6032.482623999999,6199.153792,6239.596576,6199.789887999999,6171.081279999999,6100.005664,6086.125983999999,6066.667168,6019.428448,5928.153952,5873.946688,5768.343424,5678.973951999999,5552.668768,5401.932159999999,5220.649888,5042.14144,4851.242944,4652.451231999999,4469.750271999999,4305.85984
2009-03-12,4092.502624,4048.345696,3978.362464,3927.083584,3866.77072,3846.078016,3802.267648,3768.03952,3733.392352,3706.457056,3686.825056,3667.472512,3638.530432,3613.263904,3590.957536,3571.692352,3560.11072,3550.187008,3542.061952,3519.7670080000003,3514.634464,3522.153184,3520.266208,3527.537536,3543.652384,3585.986368,3586.345024,3650.943712,3749.25184,3873.8608,4105.932352,4462.109728,5171.442784,5745.9568,5964.108447999999,6068.146048,6134.611072,6167.476095999999,6205.386208,6276.332992,6280.492672,6323.889088,6365.733952,6379.537695999999,6355.80016,6349.248447999999,6210.414016000001,5856.494656,5214.102784000001,4594.471552,4581.855136,4595.866048,4687.203424,4872.603424,5381.343424,5890.568608,6110.213631999999,6165.80032,6201.085024,6225.286528,6225.072352,6230.205184,6272.687968,6300.31984,6347.102944,6379.243743999999,6404.422624,6358.666528,6265.17808,6142.496416,5780.264703999999,5462.724544,5420.42128,5483.51824,5734.312192,6039.242944,6217.1992,6319.8616,6291.952672,6277.045024,6214.0984,6196.208608,6159.590272,6128.742784,6047.697856,5963.155936,5881.019679999999,5768.353792,5643.286048,5486.951392,5319.916576,5121.756736,4921.390912,4695.556576,4525.204863999999,4341.62032
2009-03-13,4206.970432,4097.150272,4036.046368,3978.251392,3925.291072,3884.493664,3846.694816,3807.671872,3783.885664,3746.231872,3722.856928,3707.389888,3684.17872,3662.14864,3642.546688,3620.132032,3599.235616,3580.799968,3567.169888,3567.0713920000003,3558.670432,3562.287328,3561.223264,3566.743744,3576.2512,3615.195616,3640.316896,3691.690048,3780.266848,3895.546336,4121.652832,4477.5423040000005,5134.379679999999,5768.463424,6019.310751999999,6124.311712,6248.910592,6283.932832,6342.007168,6393.087328,6416.222944,6464.39968,6511.394656,6519.354976,6515.829088,6494.346208,6280.24096,5981.545983999999,4832.893312,4714.163103999999,4688.073472,4680.83872,4795.00144,4990.283104,5520.8978560000005,6000.922143999999,6161.449408,6288.174016,6304.553631999999,6331.975455999999,6376.864384,6399.007648,6448.969888,6478.03888,6529.193632,6571.677376,6593.662624,6569.2627840000005,6482.1784,6360.665343999999,5987.024704,5687.71264,5608.063743999999,5591.308768,5867.609728,6058.013152,6164.084704,6198.756256,6177.026848,6137.736736,6069.3146560000005,6035.172352,6005.184064,5941.766847999999,5868.090112,5801.668768,5667.00016,5526.243424,5397.803584,5238.805024,5087.095936,4893.551391999999,4693.072672,4490.133472,4328.1521920000005,4164.688768
2009-03-14,4032.887488,3938.527648,3890.897536,3863.72992,3804.757696,3767.722624,3747.305056,3715.818208,3685.09888,3663.75952,3639.153184,3620.037376,3577.070752,3569.075584,3544.71952,3525.107008,3505.143232,3495.005824,3486.903904,3474.197536,3464.691712,3477.356416,3474.369568,3476.238208,3469.28992,3481.265056,3478.878688,3508.745536,3584.885536,3664.846336,3881.386336,4171.004704,4736.836576,5208.780159999999,5426.305024,5498.92144,5569.65856,5615.646207999999,5658.784863999999,5704.546528,5745.987327999999,5788.630912,5820.947008,5818.613152,5833.573792,5833.193152,5687.210271999999,5395.520799999999,4739.726368000001,4266.290271999999,4241.583904,4241.17792,4306.082944,4448.060799999999,4860.8392,5273.763424,5380.971232,5465.768608,5474.329408,5487.995296,5499.014656,5535.88096,5555.416095999999,5583.052672,5610.13888,5654.705344,5655.639999999999,5611.676416,5526.191392,5412.301984,5107.583103999999,4858.66096,4736.157856,4729.717215999999,4985.229568000001,5252.14192,5431.011232,5489.336416,5454.265984,5416.6619200000005,5353.591072,5346.005343999999,5353.415776,5353.947808,5309.002624,5251.147168,5161.070272,5120.900799999999,5053.398016,4953.010912,4836.814336,4706.097856,4520.42128,4344.930112,4166.945824,4038.023104
2009-03-15,3907.865824,3783.86992,3685.25824,3630.734176,3572.329888,3528.77824,3477.032032,3435.748768,3392.7208,3370.124896,3321.431872,3301.18048,3268.545184,3250.508608,3213.684256,3191.58016,3177.31168,3162.157888,3154.213312,3142.046848,3132.014464,3133.02016,3129.277696,3115.850752,3119.344864,3118.684576,3102.855616,3111.39088,3141.2842239999995,3177.113152,3277.350112,3425.461312,3701.92,4024.29136,4165.551232,4256.894656,4335.85936,4368.967168,4439.110911999999,4448.879679999999,4513.966528,4554.74176,4587.856575999999,4596.83872,4623.72016,4627.068928,4564.472032,4383.81856,3976.470592,3639.895744,3606.728608,3593.598688,3607.74928,3657.355744,3850.367008,4094.271232,4163.026528,4204.9731520000005,4228.048288,4227.228448,4247.62096,4282.006048,4316.847328,4347.49888,4402.93888,4432.736416,4444.277536,4454.9378560000005,4424.206528,4399.76032,4288.0216,4158.918879999999,4087.946368,4056.924544,4187.830911999999,4381.148128,4506.2416,4547.02144,4513.811871999999,4496.23888,4472.735296,4458.811072,4452.416896,4441.594816,4416.989248,4405.496896,4365.348448,4316.712832,4272.607648,4190.829568,4079.547808,3933.301984,3801.146368,3642.962464,3515.650432,3401.728
2009-03-16,3285.225184,3205.552864,3150.995104,3101.244544,3055.352032,3017.984416,2992.053184,2958.581632,2920.363264,2895.040192,2879.447968,2864.715904,2824.873504,2811.54064,2803.248928,2795.772352,2781.251872,2782.36864,2774.072992,2776.161952,2787.138688,2799.719008,2817.715264,2831.207776,2872.27168,2918.310112,2976.724864,3084.7670080000003,3212.763904,3374.21872,3653.20192,4078.185184,5197.82176,5478.7216,5738.366368,5895.351232,5987.91904,6039.0203200000005,6093.47872,6149.028447999999,6190.916416,6245.469088,6277.5423040000005,6283.107327999999,6312.902944,6315.183424,6154.621983999999,5824.208608,5091.772192,4545.497536,4502.5740160000005,4511.947168,4628.285344,4803.012352,5362.7227840000005,5844.069088,6019.722304,6114.483424,6164.067808,6197.272672,6205.787968000001,6251.603584,6294.128608,6320.626528,6331.395136,6367.631391999999,6379.922464,6357.517215999999,6252.412192,6112.169728,5641.19872,5374.563424,5310.627328,5303.512192,5585.33872,5911.801984,6124.69984,6187.867648,6158.952351999999,6112.333792,6062.862784,6063.065823999999,6021.64144,5984.165343999999,5913.391072,5862.174016,5771.732031999999,5617.404064,5494.593472,5370.5584,5223.622144,5054.885343999999,4827.693472,4631.513152,4454.793471999999,4260.912351999999
2009-03-17,4118.056575999999,4024.031872,3966.863104,3934.849408,3870.491872,3839.51584,3806.204896,3780.405664,3729.129568,3709.926688,3668.821792,3655.165696,3634.304224,3605.297536,3583.316128,3560.982592,3539.88112,3537.423904,3522.869248,3518.793952,3507.925696,3516.963904,3534.148,3523.079488,3547.07008,3578.742304,3625.360672,3689.705824,3784.150432,3889.06192,4144.793152,4487.840799999999,5205.902944,5746.997536,5995.394656,6105.744064,6209.36032,6249.208288,6306.890272,6336.033472,6373.106847999999,6415.409728,6449.92,6458.868928,6452.026528,6437.207488,6295.925343999999,5950.150048,5237.824863999999,4685.74096,4588.732672,4628.416576,4851.493792,4943.309728,5458.504864,5960.481279999999,6127.57984,6268.533952,6314.683263999999,6340.485184,6363.184864,6402.001984,6447.67888,6493.608928,6523.736416,6538.412512,6532.64128,6493.071999999999,6389.769088,6251.788767999999,5866.354816,5509.74688,5410.357215999999,5462.452192,5766.093472,6044.814016,6250.077376,6319.4584,6275.870271999999,6239.254816,6181.062784,6168.342784,6141.553792,6088.5423040000005,6021.378016,5965.089088,5845.265344,5751.493312,5625.126208,5465.93968,5302.392352,5076.653152,4881.448768,4682.668768,4506.64048,4341.326848
2009-03-18,4198.405504,4103.92,4045.863232,4008.767008,3958.833184,3915.22864,3879.690592,3826.381792,3796.18048,3770.766688,3744.829888,3722.857408,3695.485696,3676.31008,3654.76,3646.32064,3619.556416,3602.245024,3589.94944,3589.072384,3578.739328,3585.66928,3576.121312,3593.063584,3600.286816,3628.707328,3678.256768,3745.581952,3826.345696,3957.70192,4175.892352,4523.997856,5599.610272,5800.793152,6040.711072,6164.487808,6221.276416,6298.788447999999,6338.850592,6375.442144,6428.856256,6458.185984,6503.793952,6514.323424,6505.846047999999,6507.143584,6350.6439040000005,6010.236256,5302.773472,4735.646368000001,4720.891552,4738.16032,4862.246848,5056.602304,5582.916256,6059.972992,6249.348927999999,6344.853472,6381.814336,6425.206528,6454.237216,6489.744064,6517.953471999999,6545.733472,6572.487327999999,6599.655136,6596.551552,6585.097215999999,6471.4384,6304.855455999999,5900.26096,5550.790912,5488.42048,5519.890912,5784.843424,6115.788447999999,6307.752832,6378.392991999999,6354.382624,6316.59808,6273.16,6254.241279999999,6230.333152,6187.69888,6086.673472,6019.964704,5915.294656,5819.576416,5682.622143999999,5525.76112,5380.31968,5187.733312,4984.126048,4765.468768,4578.166528,4420.152832
2009-03-19,4276.130271999999,4183.449088,4115.345824,4083.277216,4013.521792,3967.44112,3945.406048,3901.10128,3859.32064,3856.657696,3814.471072,3791.011072,3764.612992,3737.639488,3708.16816,3696.03808,3676.432,3660.643744,3649.425664,3639.883072,3635.95072,3630.181312,3644.945536,3638.685664,3653.529568,3678.456928,3712.13008,3770.68,3856.316128,3974.964544,4224.623584,4577.166687999999,5320.062304,5926.10176,6148.165983999999,6280.107327999999,6360.733312,6405.757215999999,6453.007648,6479.905983999999,6527.16112,6561.807808,6596.948608,6590.285344,6606.063424,6603.8416,6460.543744,6085.633312,5406.40096,4803.635296,4791.35872,4798.437376,4910.875936,5120.322784,5637.306208,6126.816256,6291.895936,6452.892352,6478.70032,6509.828608,6530.877856,6576.463744,6610.957696,6641.544064,6671.729728,6699.294016,6701.493952,6663.793792,6557.789728,6391.936095999999,5997.115936,5651.127807999999,5574.66112,5563.832511999999,5847.04144,6163.037536,6374.492512,6493.951072,6451.723744,6413.884864,6381.637215999999,6356.194816,6329.630271999999,6258.54112,6189.182464,6136.27888,6061.499679999999,5936.911072,5744.27824,5586.38128,5413.112031999999,5230.314016,5056.5250240000005,4837.668447999999,4621.581279999999,4458.987327999999
2009-03-20,4314.81856,4211.154016,4158.153472,4110.371872,4055.485024,4029.978208,3984.917056,3953.396896,3916.513792,3888.67936,3855.796096,3828.088768,3815.232352,3784.247008,3758.147488,3741.054304,3721.612672,3710.185504,3691.603072,3683.463712,3666.228928,3678.633952,3681.167008,3684.897568,3694.546336,3719.17936,3748.651072,3810.281152,3891.724384,4019.658688,4266.505983999999,4642.635136,5367.813472,5966.804704,6201.554656,6348.153472,6430.023424,6488.86,6528.40096,6569.969728,6615.349888,6666.845343999999,6708.813952,6727.4551360000005,6709.783743999999,6725.748927999999,6550.414816,6192.30064,5426.5384,4917.933472,4886.67808,4915.175296,5040.206368,5239.61968,5787.991552,6255.589408,6492.9198400000005,6534.61888,6571.65904,6606.727167999999,6640.021119999999,6691.346368,6735.532672,6753.206368,6780.511552,6819.385024,6812.61856,6743.633631999999,6616.471072,6480.354976,6065.169568,5738.785983999999,5649.356416,5640.910048,5965.502464,6240.815296,6402.9184,6480.147808,6460.072672,6419.368288,6360.594975999999,6346.056256,6306.171232,6265.931392,6189.052672,6117.129088,6046.952031999999,5916.867808,5767.147648,5642.570272,5508.956896,5328.267328,5128.465984,4886.94112,4709.1521920000005,4525.86304
2009-03-21,4379.339679999999,4293.170271999999,4237.535296,4169.6856640000005,4110.905344,4076.432992,4041.416896,4005.294976,3963.971872,3934.433824,3906.538048,3874.85008,3854.663584,3821.184256,3793.515616,3774.063232,3750.376768,3728.526976,3711.165664,3699.872992,3692.741152,3690.336736,3676.953952,3681.529888,3680.12128,3693.786208,3704.385664,3732.088768,3788.302432,3879.234496,4080.754816,4373.045824,4918.044064,5464.472032,5682.056415999999,5793.297856,5852.611072,5923.114815999999,5960.216896,6004.17664,6037.013631999999,6079.431712,6110.538016,6124.957216,6117.963424,6133.413952,6008.273152,5681.394016,4618.407808,4543.508608,4525.98112,4547.576896,4648.822144,4770.102784000001,5194.866208,5668.893951999999,5806.747168,5870.825824,5897.58016,5917.069888,5947.542784,5970.963424,6009.034815999999,6036.543424,6076.229728,6108.9016,6099.952192,6077.34688,5987.747488,5867.009728,5557.727008,5256.892672,5155.640799999999,5113.242784,5288.015296,5499.900159999999,5683.784224,5772.054496,5739.34,5702.587168,5659.762143999999,5641.412512,5624.553952,5601.797055999999,5543.22112,5492.388448,5435.205664,5380.928608,5282.3715520000005,5162.748928,5068.282144,4890.209728,4748.19904,4558.06144,4422.16,4278.447808
2009-03-22,4129.01872,4044.188608,3990.62176,3941.0992,3878.883232,3823.273792,3782.652352,3741.085696,3698.380672,3659.392384,3627.217696,3590.63056,3563.161312,3535.356736,3511.83952,3485.435584,3459.866176,3443.314816,3422.530432,3403.528768,3390.426688,3387.699328,3368.829568,3366.018016,3352.494304,3338.69824,3332.94928,3344.4580479999995,3362.634304,3387.002464,3478.077376,3627.533632,3904.631392,4262.362144,4400.504223999999,4505.49856,4572.646528,4663.887808,4721.634016,4761.163264,4805.68192,4874.470047999999,4902.39952,4929.634816,4944.162304,4971.625024,4890.21808,4713.417856,4028.435584,3976.803904,3959.290432,3965.446816,3978.183904,4062.930592,4287.83872,4559.86096,4638.156256,4700.949568,4718.387488,4753.81984,4774.443424,4802.31856,4823.846847999999,4856.25904,4884.724384,4911.730431999999,4936.897215999999,4948.899039999999,4904.66176,4862.3608,4700.334975999999,4562.150272,4491.612832,4457.132511999999,4549.574656,4683.732352,4844.98,4882.571392,4856.194816,4829.337376,4802.971552,4819.091391999999,4814.425984,4791.354016,4774.690911999999,4753.447648,4719.230272,4666.545184,4599.149728,4525.071232,4442.8,4312.607488000001,4161.871072,3996.833824,3873.459328,3768.206176
2009-03-23,3648.076288,3573.1970559999995,3509.573824,3464.256928,3406.404256,3364.398688,3327.187648,3296.854816,3262.67824,3235.29856,3199.526368,3172.746688,3158.580352,3138.5392,3115.013344,3112.667296,3098.853952,3086.312992,3079.164544,3073.4591680000003,3068.213632,3095.585536,3096.75952,3107.23888,3126.748768,3180.560512,3233.555776,3312.457696,3430.353664,3574.4026240000003,3840.904864,4262.368768,5505.728608,5825.489728,6112.257856,6280.518016,6406.924384,6503.809888,6585.674656,6643.271392,6689.165343999999,6757.724703999999,6799.830112,6815.435296,6817.415296,6830.241279999999,6692.093631999999,6375.351712,5618.827648,5026.895296,5026.232512,5038.878016,5180.187327999999,5364.875776,5945.815936,6454.08352,6622.758879999999,6728.664064,6756.628768,6772.126528,6791.836095999999,6847.810911999999,6869.251072,6898.891072,6929.512672,6948.48112,6918.917536,6888.331552000001,6755.675295999999,6607.158399999999,6145.697536,5798.87872,5711.854335999999,5723.935936,6021.068608,6289.942144,6486.772192,6557.661279999999,6525.222304,6483.673792,6421.578399999999,6394.150048,6351.64192,6316.292992,6230.2384,6147.805024,6039.651232,5910.850047999999,5770.8016,5599.790271999999,5424.477376,5204.810272,4996.924864,4834.572352,4650.097215999999,4503.912832
2009-03-24,4375.606528,4284.3798400000005,4223.131072,4176.612832,4125.5603200000005,4078.494976,4055.58928,4026.783232,3991.56016,3956.747008,3933.463264,3908.637376,3878.621152,3855.51136,3834.39184,3819.875104,3789.532384,3774.076768,3760.609408,3760.005664,3743.917408,3737.74,3725.969248,3728.873824,3729.775744,3731.382592,3739.62928,3793.82992,3861.131872,3982.837408,4212.967648,4563.512032,5253.437535999999,5852.812192,6065.565184,6201.46144,6255.458079999999,6351.906207999999,6391.474335999999,6420.076576,6457.45984,6498.384064,6511.024863999999,6531.453952,6530.022304,6520.494016000001,6355.990911999999,5988.836416,5267.332192,4725.650752,4694.5984,4690.068928,4793.523904000001,4973.265184,5531.648128,5970.755296,6126.536416,6228.287968000001,6276.661599999999,6312.025983999999,6329.571712,6366.0016,6416.235136,6451.855936,6489.046048,6515.624704,6507.953632,6470.011072,6347.051872,6250.504864,5844.524704,5558.880639999999,5512.946368,5549.590047999999,5834.182143999999,6053.7184,6205.772512,6246.502143999999,6213.656896,6178.768768,6127.708288,6141.26128,6125.6874880000005,6081.613792,6002.65936,5944.303263999999,5854.765504,5747.286687999999,5539.663264,5451.183424,5268.74032,5073.275296,4864.647808,4645.667008,4458.371392,4287.044223999999
2009-03-25,4139.308768,4046.0608,3977.266816,3934.515136,3870.605536,3829.753312,3808.972672,3772.627456,3750.776896,3728.1088,3694.572544,3672.45856,3641.697376,3617.655616,3597.001312,3590.01184,3572.25136,3550.744384,3541.286848,3536.563264,3545.756416,3550.36,3564.52192,3562.36864,3576.586336,3607.160512,3651.518848,3728.647648,3813.7,3939.172384,4178.268928,4533.23824,5204.457856,5803.216095999999,6014.183583999999,6170.06176,6254.365024,6313.450911999999,6356.325664,6399.927328,6427.520799999999,6466.8362560000005,6493.908447999999,6531.565024,6518.639679999999,6513.228928,6350.87824,6003.462304,5317.327168,4710.029728,4665.545343999999,4664.970592,4769.319039999999,4931.993632,5451.453952,5896.064703999999,6072.668608,6157.94032,6181.450911999999,6209.942944,6229.27984,6258.03904,6290.154016,6323.80576,6347.591391999999,6379.333312,6365.971072,6367.941279999999,6244.988608,6116.0823040000005,5771.947647999999,5470.476256,5426.576416,5449.262944,5700.932992,5951.530048,6148.857376,6243.698079999999,6206.505664,6165.526528,6112.870911999999,6093.111712,6064.972192,6018.7816,5947.074495999999,5836.957216,5747.428288,5649.82,5527.783743999999,5374.573312,5216.350912,5014.12,4808.523424,4590.574336,4420.189888,4250.188768
2009-03-26,4116.946048,4017.344896,3948.533632,3904.45984,3848.03872,3806.092672,3763.42144,3726.284224,3692.844544,3664.555744,3632.46928,3612.140512,3582.695104,3558.87184,3548.214304,3526.51888,3505.754464,3495.719488,3483.57952,3481.034176,3491.315104,3489.587488,3487.278016,3492.536896,3514.084864,3563.41936,3600.044416,3660.263872,3758.314816,3889.685824,4134.71824,4488.666208,5165.127807999999,5787.025983999999,6053.792992,6168.205983999999,6251.27968,6309.41872,6359.244064,6386.474656,6427.367008,6466.748608,6487.9384,6494.923744,6495.345184,6491.08144,6291.024064,5970.253792,4824.964864,4674.7984,4638.055936,4638.3146560000005,4771.610272,4971.227488,5468.809888,5938.45888,6085.832992,6210.133312,6240.3616,6258.97888,6295.732192,6308.255296,6354.58096,6376.085343999999,6396.397215999999,6414.129568,6426.950272,6416.679999999999,6319.825983999999,6205.464064,5872.524064,5565.065823999999,5488.8592,5479.066528,5718.483424,5951.102464,6154.870911999999,6222.355455999999,6188.612991999999,6163.11904,6111.875776,6107.24032,6085.389088,6051.34144,5966.60128,5866.330911999999,5794.626687999999,5688.753471999999,5531.610112,5380.869088,5251.998016,5056.370271999999,4836.836416,4632.396256,4451.767648,4285.012192
2009-03-27,4144.449568,4041.56944,3965.45872,3929.048128,3858.012544,3829.041952,3775.437376,3741.884416,3696.81136,3676.319968,3644.125024,3621.775744,3585.484384,3571.990048,3550.674304,3533.244544,3501.841792,3494.272672,3480.861952,3474.49888,3465.357568,3490.483072,3482.446816,3482.4688,3517.37872,3539.504896,3593.025184,3652.787968,3724.905184,3860.3608,4099.824064,4468.849408,5153.924704,5750.568447999999,5963.855296,6107.074336,6173.888128,6237.14176,6276.370911999999,6326.905024,6359.235615999999,6410.394976,6432.483904,6447.196096,6443.924704,6424.154656,6282.904863999999,5936.979039999999,5225.867488,4680.931072,4656.405184,4663.823584,4780.350112,4964.052352,5510.6827840000005,5932.494976,6112.610752,6222.776416,6249.889408,6261.389728,6274.9216,6300.621279999999,6342.3592,6371.138559999999,6396.40096,6433.054335999999,6428.23888,6407.922784,6294.055936,6192.457696,5809.134496,5511.891232,5432.93968,5407.3384,5667.637215999999,5928.934335999999,6104.576416,6191.639679999999,6169.722304,6136.32112,6081.19888,6072.625983999999,6028.863424,6005.952832,5928.08032,5885.303583999999,5747.346688,5655.558016,5541.80032,5395.477215999999,5225.049088,5079.654976,4870.896256,4669.531552,4481.07856,4334.353792
2009-03-28,4177.293471999999,4097.042464,4029.983104,3984.995584,3906.766816,3855.342592,3805.223584,3783.292672,3734.718688,3706.555456,3673.334464,3644.615776,3610.921984,3594.3744639999995,3561.453664,3540.31984,3519.704224,3508.75936,3485.9380479999995,3478.552384,3462.740512,3472.974304,3468.014944,3467.3242239999995,3471.808768,3494.295616,3508.588,3542.636416,3625.365184,3732.414496,3940.37872,4229.498079999999,4841.950048,5354.748928,5570.705919999999,5682.165184,5748.275296,5808.392511999999,5853.785344,5906.567488,5945.471392,5991.685984,6035.094016,6050.14096,6053.575456,6050.446528,5887.711552,5625.127168,4930.43872,4500.50032,4473.712672000001,4489.9984,4577.623744,4708.447648,5101.785183999999,5556.535935999999,5709.406528,5780.531872,5796.31888,5804.256256,5822.152192,5865.633472,5906.89936,5925.532192,5953.9192,6002.508448,5979.634816,5940.5819200000005,5855.495296,5748.588927999999,5501.764864,5305.668447999999,5207.394976,5151.473631999999,5243.096415999999,5315.067808,5428.011232,5487.583744,5498.6003200000005,5502.606207999999,5462.596576,5452.004223999999,5455.291552000001,5428.623424,5350.344064,5332.983904,5245.84048,5164.3792,5046.530272,4955.469088,4855.557376,4677.427648,4515.213472,4333.534815999999,4198.116736,4054.888288
